"batch","id","title","line","section","catalog_status","upload_state","image_repo_path","image_absolute_path","products","tags","slogan","copy","target_href"
"submitted-batch-02","dr-tee-keinmainstream-top","Kein Mainstream Tee Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-front-kein-mainstream.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-front-kein-mainstream.png","Unisex Tee | Premium Tee | Heavy Tee","Herren | Top Upload | Core","Sofort druckbar, sofort klar.","Top-Upload-Variante fuer die harte Herren-Linie mit sauberer Front und klarer Markenachse.","/shop.html#herren-kollektion"
"submitted-batch-02","dr-hoodie-control-top","Control Hoodie Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-back-logo.png","Unisex Hoodie | Zip Hoodie | Sweatshirt","Herren | Top Upload | Hoodie","Druckvoll und ohne Umwege.","Hoodie-Variante mit klarem Dr.-Auftritt fuer schnellen Produktstart im Store.","/shop.html#herren-kollektion"
"submitted-batch-02","dr-longsleeve-pressure-top","Pressure Longsleeve Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-front-treibend-roh-ehrlich.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-front-treibend-roh-ehrlich.png","Longsleeve | Heavy Longsleeve | Layer Tee","Herren | Top Upload | Longsleeve","Klar lesbar, clean gebaut.","Langarm-Piece fuer schnelle Drop-Umsetzung mit ruhigem Frontprint und stabiler Lesbarkeit.","/shop.html#herren-kollektion"
"submitted-batch-02","dr-tee-bassline-top","Bassline Tee Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-front-bass-im-blut.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-front-bass-im-blut.png","Unisex Tee | Heavy Tee | Premium Tee","Herren | Top Upload | Bassline","Druckvoll im Claim, sauber im Schnitt.","Schneller Tee-Upload fuer die harte Dr.-Gray-Linie mit klarer Front und optionalem Rueckenlogo.","/shop.html#herren-kollektion"
"submitted-batch-02","dr-hoodie-nightshift-top","Nightshift Hoodie Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-back-logo.png","Unisex Hoodie | Zip Hoodie | Sweatshirt","Herren | Top Upload | Nightshift","Technoid, direkt und ohne Ballast.","Hoodie fuer die naechste schnelle Uploadrunde mit klarer Typo-Hierarchie und dunklem Look.","/shop.html#herren-kollektion"
"submitted-batch-02","dr-polo-axis-top","Axis Polo Top Upload","Dr. Gray","Herren","Top Upload","submitted","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/dr-back-logo.png","Polo | Premium Polo | Longsleeve Polo","Herren | Top Upload | Polo","Smarter Fit, klare Kontrolle.","Polo-Top-Upload fuer clubnahe Smart-Looks mit reduziertem Frontzeichen und sauberem Aufbau.","/shop.html#herren-kollektion"
"submitted-batch-02","mrs-dress-liebe","Liebe lauter. Kleid","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-dress-front-liebe-lauter.png","Kleid | Shirt-Kleid | Oversize Tee","Damen | Kleider | Elegant","Femininer, aber immer noch Szene.","Das ist unsere weichere Damen-Linie fuer Shirt-Kleid, lockeres Dress oder ein elegantes Oversize Piece mit Mrs.-Branding.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-top-afterglow","Zu echt fuer Plastik-Raves","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-zu-wild.png","Tank Top | Fitted Tee | Light Hoodie","Damen | Club | Attitude","Frech, clubbig und mit Haltung.","Funktioniert auf femininem Top, enganliegendem Tee oder leichtem Sommer-Hoodie mit kleinerem Mrs.-Frontlogo.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-dress-midnight","Midnight Cutout Dress","Mrs. Dr. Gray","Damen","Konzept","submitted","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-dress-front-liebe-lauter.png","Kleid | Bodycon Dress | Event Look","Damen | Dress | Club","Mehr Clublook, weniger Standard-Merch.","Ein Abend-Piece fuer die Damen-Linie mit reduziertem Mrs.-Logo, kleiner Typo und starker Silhouette. Perfekt fuer Special Drops und hochwertigere Fotos.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-polo-afterhours","Afterhours Polo","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-zu-wild.png","Polo | Fitted Shirt | Soft Layer","Damen | Polo | Elegant","Selbstbewusst, klar und nicht aufgesetzt.","Eine etwas aufgeraeumtere Damen-Variante fuer Polo, fitted shirt oder leichtes Layering. Das Mrs.-Logo bleibt klein und stark, der Spruch fuehrt den Rest.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-shirt-love-runs","Liebe lauter Longsleeve","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-dress-front-liebe-lauter.png","Longsleeve | Light Hoodie | Soft Tee","Damen | Longsleeve | Melodic","Weicher Ton, starke Wirkung.","Langarmshirt und leichter Hoodie fuer melodischere Bilder, aber weiter klar in der Szene verankert.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-crop-love","Liebe lauter Crop","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-liebe-lauter.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-liebe-lauter.png","Crop Shirt | Soft Crop | Summer Top","Damen | Crop | Melodic","Weicher im Wort, stark in der Wirkung.","Crop mit melodischerem Spruch fuer die weichere Mrs.-Linie. Passt zu Clubfotos, Story-Posts und eleganteren Fits.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-hoodie-wild","Zu wild fuer leise Hoodie","Mrs. Dr. Gray","Damen","Prioritaet","submitted","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-zu-wild.png","Hoodie | Oversize Hoodie | Soft Zip","Damen | Hoodie | Frech","Die frechere Hoodie-Variante fuer kalte Naechte.","Front clean, Logo dominant und kein visuelles Durcheinander. Funktioniert fuer Damen-Hoodie und weicheren Oversize-Fit.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-shirt-signature","Mrs. Dr. Gray Signature Tee","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Tee | Fitted Tee | Clean Top","Damen | Signature | Minimal","Nur Marke, nur Haltung, null Spielerei.","Ein klares Shirt fuer die starke Logo-Linie. Perfekt fuer den direkten Wiedererkennungseffekt ohne weiteren Bildlärm.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-shirt-afterhour","Afterhour Attitude Tee","Mrs. Dr. Gray","Damen","Konzept","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Tee | Longsleeve | Layer Top","Damen | Afterhour | Attitude","Zu spaet fuer brav, zu echt fuer Plastik.","Ein Statement-Piece fuer die frechere Damen-Seite, mit klarer Typo und reduzierter Form.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-portrait-tee-bw","Mrs. Portrait BW Tee","Mrs. Dr. Gray","Damen","In Vorbereitung","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Signature Tee | Crop Shirt | Soft Longsleeve","Damen | Portrait | Signature","Selbstbewusst, reduziert, klar im Blick.","Das Motiv arbeitet mit starkem Portraitfokus und wenig Ablenkung. Ideal fuer Signature-Tees, Crops und cleanere Event-Fits der Damen-Linie.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-crop-playful-control","Playful Control Crop","Mrs. Dr. Gray","Damen","In Vorbereitung","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Crop Shirt | Fitted Tee | Soft Hoodie","Damen | Crop | Mrs.-Fokus","Frech im Hook, sauber in der Linie.","Crop mit dominantem Mrs.-Logo und schmaler Claim-Zeile. Der Look bleibt sexy-serioes und sitzt stark auf Clubfotos und Night-Reels.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-bodysuit-signal","Signal Bodysuit","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Bodysuit | Fitted Top | Club Layer","Damen | Bodysuit | Mrs.-Logo","Sexy-serioes und klar im Clubprofil.","Mrs.-Logo als starke Hauptfigur auf reduzierter Front. Das Piece bleibt selbstbewusst, weiblich und null beliebig.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-zip-command","Command Zip Hoodie","Mrs. Dr. Gray","Damen","Geplant","submitted","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-zu-wild.png","Zip Hoodie | Crop Zip | Soft Oversize","Damen | Zip | Selbstbewusst","Feminin im Schnitt, klar in der Haltung.","Zip-Hoodie fuer die dunklere Damen-Linie mit sauberem Frontzeichen und ruhiger Backprint-Option fuer Night-Reels und Event-Looks.","/shop.html#damen-kollektion"
"submitted-batch-02","mrs-tee-clubqueen","Club Queen Signature Tee","Mrs. Dr. Gray","Damen","In Vorbereitung","submitted","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Desktop/DJ-Website-Repo/store-assets/variants/mrs-front-signature.png","Signature Tee | Fitted Tee | Light Longsleeve","Damen | Signature | Club","Frech in der Message, sauber im Build.","Signature-Tee fuer die frechere Mrs.-Achse. Kein Ueberladen, nur starke Typo, klare Mitte und praezise Logo-Hoehe.","/shop.html#damen-kollektion"
